source_input,algorithm,model,Repetition,Explanation,Example,Counterexample,Array/List(1/-1),Tag/Adjacency(1/-1),metric,value
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,4,-1,1,-1,1,1,recall,0.0
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,0,-1,1,-1,-1,1,recall,0.1052631578947368
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,1,-1,1,-1,-1,1,recall,0.1052631578947368
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,2,-1,1,-1,-1,1,recall,0.1052631578947368
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,3,-1,1,-1,-1,1,recall,0.1052631578947368
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,4,-1,1,-1,-1,1,recall,0.1052631578947368
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,0,-1,1,-1,1,-1,recall,0.0526315789473684
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,1,-1,1,-1,1,-1,recall,0.0526315789473684
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,2,-1,1,-1,1,-1,recall,0.0526315789473684
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,3,-1,1,-1,1,-1,recall,0.0526315789473684
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,4,-1,1,-1,1,-1,recall,0.0526315789473684
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,0,-1,1,-1,-1,-1,recall,0.0526315789473684
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,1,-1,1,-1,-1,-1,recall,0.0526315789473684
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,2,-1,1,-1,-1,-1,recall,0.0526315789473684
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,3,-1,1,-1,-1,-1,recall,0.0526315789473684
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,4,-1,1,-1,-1,-1,recall,0.0526315789473684
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,0,-1,1,1,1,1,recall,0.1052631578947368
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,1,-1,1,1,1,1,recall,0.1052631578947368
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,2,-1,1,1,1,1,recall,0.1052631578947368
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,3,-1,1,1,1,1,recall,0.1052631578947368
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,4,-1,1,1,1,1,recall,0.1052631578947368
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,0,-1,1,1,-1,1,recall,0.1578947368421052
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,1,-1,1,1,-1,1,recall,0.1578947368421052
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,2,-1,1,1,-1,1,recall,0.1578947368421052
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,3,-1,1,1,-1,1,recall,0.1578947368421052
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,4,-1,1,1,-1,1,recall,0.1578947368421052
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,0,-1,1,1,1,-1,recall,0.1052631578947368
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,1,-1,1,1,1,-1,recall,0.1052631578947368
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,2,-1,1,1,1,-1,recall,0.1052631578947368
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,3,-1,1,1,1,-1,recall,0.1052631578947368
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,4,-1,1,1,1,-1,recall,0.1052631578947368
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,0,-1,1,1,-1,-1,recall,0.0526315789473684
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,1,-1,1,1,-1,-1,recall,0.0526315789473684
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,2,-1,1,1,-1,-1,recall,0.0526315789473684
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,3,-1,1,1,-1,-1,recall,0.0526315789473684
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,4,-1,1,1,-1,-1,recall,0.0526315789473684
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,0,1,-1,-1,1,1,recall,0.1052631578947368
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,1,1,-1,-1,1,1,recall,0.1052631578947368
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,2,1,-1,-1,1,1,recall,0.1052631578947368
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,3,1,-1,-1,1,1,recall,0.1052631578947368
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,4,1,-1,-1,1,1,recall,0.1052631578947368
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,0,1,-1,-1,-1,1,recall,0.1052631578947368
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,1,1,-1,-1,-1,1,recall,0.1052631578947368
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,2,1,-1,-1,-1,1,recall,0.1052631578947368
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,3,1,-1,-1,-1,1,recall,0.1052631578947368
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,4,1,-1,-1,-1,1,recall,0.1052631578947368
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,0,1,-1,-1,1,-1,recall,0.2631578947368421
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,1,1,-1,-1,1,-1,recall,0.2631578947368421
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,2,1,-1,-1,1,-1,recall,0.2631578947368421
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,3,1,-1,-1,1,-1,recall,0.2631578947368421
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,4,1,-1,-1,1,-1,recall,0.2631578947368421
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,0,1,-1,-1,-1,-1,recall,0.0
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,1,1,-1,-1,-1,-1,recall,0.0
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,2,1,-1,-1,-1,-1,recall,0.0
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,3,1,-1,-1,-1,-1,recall,0.0
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,4,1,-1,-1,-1,-1,recall,0.0
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,0,1,-1,1,1,1,recall,0.1052631578947368
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,1,1,-1,1,1,1,recall,0.1052631578947368
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,2,1,-1,1,1,1,recall,0.1052631578947368
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,3,1,-1,1,1,1,recall,0.1052631578947368
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,4,1,-1,1,1,1,recall,0.1052631578947368
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,0,1,-1,1,-1,1,recall,0.1052631578947368
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,1,1,-1,1,-1,1,recall,0.1052631578947368
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,2,1,-1,1,-1,1,recall,0.1052631578947368
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,3,1,-1,1,-1,1,recall,0.1052631578947368
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,4,1,-1,1,-1,1,recall,0.1052631578947368
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,0,1,-1,1,1,-1,recall,0.2105263157894736
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,1,1,-1,1,1,-1,recall,0.2105263157894736
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,2,1,-1,1,1,-1,recall,0.2105263157894736
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,3,1,-1,1,1,-1,recall,0.2105263157894736
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,4,1,-1,1,1,-1,recall,0.2105263157894736
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,0,1,-1,1,-1,-1,recall,0.0526315789473684
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,1,1,-1,1,-1,-1,recall,0.0526315789473684
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,2,1,-1,1,-1,-1,recall,0.0526315789473684
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,3,1,-1,1,-1,-1,recall,0.0526315789473684
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,4,1,-1,1,-1,-1,recall,0.0526315789473684
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,0,1,1,-1,1,1,recall,0.1052631578947368
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,1,1,1,-1,1,1,recall,0.1052631578947368
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,2,1,1,-1,1,1,recall,0.1052631578947368
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,3,1,1,-1,1,1,recall,0.1052631578947368
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,4,1,1,-1,1,1,recall,0.1052631578947368
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,0,1,1,-1,-1,1,recall,0.1578947368421052
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,1,1,1,-1,-1,1,recall,0.1578947368421052
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,2,1,1,-1,-1,1,recall,0.1578947368421052
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,3,1,1,-1,-1,1,recall,0.1578947368421052
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,4,1,1,-1,-1,1,recall,0.1578947368421052
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,0,1,1,-1,1,-1,recall,0.1052631578947368
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,1,1,1,-1,1,-1,recall,0.1052631578947368
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,2,1,1,-1,1,-1,recall,0.1052631578947368
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,3,1,1,-1,1,-1,recall,0.1052631578947368
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,4,1,1,-1,1,-1,recall,0.1052631578947368
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,0,1,1,-1,-1,-1,recall,0.0526315789473684
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,1,1,1,-1,-1,-1,recall,0.0526315789473684
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,2,1,1,-1,-1,-1,recall,0.0526315789473684
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,3,1,1,-1,-1,-1,recall,0.0526315789473684
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,4,1,1,-1,-1,-1,recall,0.0526315789473684
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,0,1,1,1,1,1,recall,0.1052631578947368
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,1,1,1,1,1,1,recall,0.1052631578947368
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,2,1,1,1,1,1,recall,0.1052631578947368
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,3,1,1,1,1,1,recall,0.1052631578947368
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,4,1,1,1,1,1,recall,0.1052631578947368
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,0,1,1,1,-1,1,recall,0.0526315789473684
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,1,1,1,1,-1,1,recall,0.0526315789473684
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,2,1,1,1,-1,1,recall,0.0526315789473684
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,3,1,1,1,-1,1,recall,0.0526315789473684
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,4,1,1,1,-1,1,recall,0.0526315789473684
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,0,1,1,1,1,-1,recall,0.1578947368421052
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,1,1,1,1,1,-1,recall,0.1578947368421052
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,2,1,1,1,1,-1,recall,0.1578947368421052
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,3,1,1,1,1,-1,recall,0.1578947368421052
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,4,1,1,1,1,-1,recall,0.1578947368421052
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,0,1,1,1,-1,-1,recall,0.0
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,1,1,1,1,-1,-1,recall,0.0
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,2,1,1,1,-1,-1,recall,0.0
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,3,1,1,1,-1,-1,recall,0.0
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,4,1,1,1,-1,-1,recall,0.0
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg2_sg3.csv,algo1,deepseek-chat-v3.1,0,-1,-1,-1,1,1,accuracy,0.8953488372093024
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg2_sg3.csv,algo1,deepseek-chat-v3.1,1,-1,-1,-1,1,1,accuracy,0.8953488372093024
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg2_sg3.csv,algo1,deepseek-chat-v3.1,2,-1,-1,-1,1,1,accuracy,0.8953488372093024
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg2_sg3.csv,algo1,deepseek-chat-v3.1,3,-1,-1,-1,1,1,accuracy,0.8953488372093024
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg2_sg3.csv,algo1,deepseek-chat-v3.1,4,-1,-1,-1,1,1,accuracy,0.8953488372093024
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg2_sg3.csv,algo1,deepseek-chat-v3.1,0,-1,-1,-1,-1,1,accuracy,0.8920265780730897
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg2_sg3.csv,algo1,deepseek-chat-v3.1,1,-1,-1,-1,-1,1,accuracy,0.8920265780730897
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg2_sg3.csv,algo1,deepseek-chat-v3.1,2,-1,-1,-1,-1,1,accuracy,0.8920265780730897
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg2_sg3.csv,algo1,deepseek-chat-v3.1,3,-1,-1,-1,-1,1,accuracy,0.8920265780730897
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg2_sg3.csv,algo1,deepseek-chat-v3.1,4,-1,-1,-1,-1,1,accuracy,0.8920265780730897
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg2_sg3.csv,algo1,deepseek-chat-v3.1,0,-1,-1,-1,1,-1,accuracy,0.9019933554817277
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg2_sg3.csv,algo1,deepseek-chat-v3.1,1,-1,-1,-1,1,-1,accuracy,0.9019933554817277
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg2_sg3.csv,algo1,deepseek-chat-v3.1,2,-1,-1,-1,1,-1,accuracy,0.9019933554817277
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg2_sg3.csv,algo1,deepseek-chat-v3.1,3,-1,-1,-1,1,-1,accuracy,0.9019933554817277
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg2_sg3.csv,algo1,deepseek-chat-v3.1,4,-1,-1,-1,1,-1,accuracy,0.9019933554817277
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg2_sg3.csv,algo1,deepseek-chat-v3.1,0,-1,-1,-1,-1,-1,accuracy,0.8970099667774086
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg2_sg3.csv,algo1,deepseek-chat-v3.1,1,-1,-1,-1,-1,-1,accuracy,0.8970099667774086
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg2_sg3.csv,algo1,deepseek-chat-v3.1,2,-1,-1,-1,-1,-1,accuracy,0.8970099667774086
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg2_sg3.csv,algo1,deepseek-chat-v3.1,3,-1,-1,-1,-1,-1,accuracy,0.8970099667774086
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg2_sg3.csv,algo1,deepseek-chat-v3.1,4,-1,-1,-1,-1,-1,accuracy,0.8970099667774086
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg2_sg3.csv,algo1,deepseek-chat-v3.1,0,-1,-1,1,1,1,accuracy,0.8903654485049833
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg2_sg3.csv,algo1,deepseek-chat-v3.1,1,-1,-1,1,1,1,accuracy,0.8903654485049833
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg2_sg3.csv,algo1,deepseek-chat-v3.1,2,-1,-1,1,1,1,accuracy,0.8903654485049833
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg2_sg3.csv,algo1,deepseek-chat-v3.1,3,-1,-1,1,1,1,accuracy,0.8903654485049833
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg2_sg3.csv,algo1,deepseek-chat-v3.1,4,-1,-1,1,1,1,accuracy,0.8903654485049833
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg2_sg3.csv,algo1,deepseek-chat-v3.1,0,-1,-1,1,-1,1,accuracy,0.893687707641196
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg2_sg3.csv,algo1,deepseek-chat-v3.1,1,-1,-1,1,-1,1,accuracy,0.893687707641196
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg2_sg3.csv,algo1,deepseek-chat-v3.1,2,-1,-1,1,-1,1,accuracy,0.893687707641196
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg2_sg3.csv,algo1,deepseek-chat-v3.1,3,-1,-1,1,-1,1,accuracy,0.893687707641196
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg2_sg3.csv,algo1,deepseek-chat-v3.1,4,-1,-1,1,-1,1,accuracy,0.893687707641196
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg2_sg3.csv,algo1,deepseek-chat-v3.1,0,-1,-1,1,1,-1,accuracy,0.9019933554817277
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg2_sg3.csv,algo1,deepseek-chat-v3.1,1,-1,-1,1,1,-1,accuracy,0.9019933554817277
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg2_sg3.csv,algo1,deepseek-chat-v3.1,2,-1,-1,1,1,-1,accuracy,0.9019933554817277
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg2_sg3.csv,algo1,deepseek-chat-v3.1,3,-1,-1,1,1,-1,accuracy,0.9019933554817277
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg2_sg3.csv,algo1,deepseek-chat-v3.1,4,-1,-1,1,1,-1,accuracy,0.9019933554817277
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg2_sg3.csv,algo1,deepseek-chat-v3.1,0,-1,-1,1,-1,-1,accuracy,0.893687707641196
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg2_sg3.csv,algo1,deepseek-chat-v3.1,1,-1,-1,1,-1,-1,accuracy,0.893687707641196
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg2_sg3.csv,algo1,deepseek-chat-v3.1,2,-1,-1,1,-1,-1,accuracy,0.893687707641196
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg2_sg3.csv,algo1,deepseek-chat-v3.1,3,-1,-1,1,-1,-1,accuracy,0.893687707641196
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg2_sg3.csv,algo1,deepseek-chat-v3.1,4,-1,-1,1,-1,-1,accuracy,0.893687707641196
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg2_sg3.csv,algo1,deepseek-chat-v3.1,0,-1,1,-1,1,1,accuracy,0.9019933554817277
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg2_sg3.csv,algo1,deepseek-chat-v3.1,1,-1,1,-1,1,1,accuracy,0.9019933554817277
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg2_sg3.csv,algo1,deepseek-chat-v3.1,2,-1,1,-1,1,1,accuracy,0.9019933554817277
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg2_sg3.csv,algo1,deepseek-chat-v3.1,3,-1,1,-1,1,1,accuracy,0.9019933554817277
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg2_sg3.csv,algo1,deepseek-chat-v3.1,4,-1,1,-1,1,1,accuracy,0.9019933554817277
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg2_sg3.csv,algo1,deepseek-chat-v3.1,0,-1,1,-1,-1,1,accuracy,0.8986710963455149
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg2_sg3.csv,algo1,deepseek-chat-v3.1,1,-1,1,-1,-1,1,accuracy,0.8986710963455149
data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg2_sg3.csv,algo1,deepseek-chat-v3.1,2,-1,1,-1,-1,1,accuracy,0.8986710963455149
