accuracy,algorithm,avg_duration_seconds,avg_tokens_per_second,candidate_edge_count,condition_bits,condition_label,decoding_algorithm,embedding_model,f1,max_duration_seconds,max_tokens_per_second,model,pair_name,precision,raw_row_path,recall,replication,response_trace_count,status,thinking_mode_supported,total_completion_tokens,total_prompt_tokens,verified_edge_count
0.7727272727272727,algo2,6.28834675,10.83489,22,100110,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,0.8717948717948718,14.790018,17.308971,Qwen/Qwen3.5-9B,sg1_sg2,1.0,/workspace/results/hf-paper-batch-algo2-qwen-current/runs/algo2/Qwen__Qwen3.5-9B/greedy/sg1_sg2/100110/rep_01/raw_row.json,0.7727272727272727,1,4,finished,True,344,8576,17
1.0,algo2,6.5895135,10.8543425,21,100110,beam_num_beams_2,beam,Qwen/Qwen3-Embedding-0.6B,1.0,15.345353,16.682575,Qwen/Qwen3.5-9B,sg1_sg2,1.0,/workspace/results/hf-paper-batch-algo2-qwen-current/runs/algo2/Qwen__Qwen3.5-9B/beam_num_beams_2/sg1_sg2/100110/rep_01/raw_row.json,1.0,1,4,finished,True,352,8612,20
0.0,algo2,9.475621,8.20995125,21,100110,beam_num_beams_6,beam,Qwen/Qwen3-Embedding-0.6B,0.0,19.144291,13.372133,Qwen/Qwen3.5-9B,sg1_sg2,0.0,/workspace/results/hf-paper-batch-algo2-qwen-current/runs/algo2/Qwen__Qwen3.5-9B/beam_num_beams_6/sg1_sg2/100110/rep_01/raw_row.json,0.0,1,4,finished,True,373,8608,20
0.7727272727272727,algo2,6.23436475,11.040068250000001,22,100110,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,0.8717948717948718,14.663438,17.458389,Qwen/Qwen3.5-9B,sg1_sg2,1.0,/workspace/results/hf-paper-batch-algo2-qwen-current/runs/algo2/Qwen__Qwen3.5-9B/greedy/sg1_sg2/100110/rep_02/raw_row.json,0.7727272727272727,2,4,finished,True,344,8576,17
1.0,algo2,6.570575,10.98386575,21,100110,beam_num_beams_2,beam,Qwen/Qwen3-Embedding-0.6B,1.0,15.534249,16.479716,Qwen/Qwen3.5-9B,sg1_sg2,1.0,/workspace/results/hf-paper-batch-algo2-qwen-current/runs/algo2/Qwen__Qwen3.5-9B/beam_num_beams_2/sg1_sg2/100110/rep_02/raw_row.json,1.0,2,4,finished,True,352,8612,20
0.0,algo2,9.4638115,8.197660500000001,21,100110,beam_num_beams_6,beam,Qwen/Qwen3-Embedding-0.6B,0.0,19.030178,13.452317,Qwen/Qwen3.5-9B,sg1_sg2,0.0,/workspace/results/hf-paper-batch-algo2-qwen-current/runs/algo2/Qwen__Qwen3.5-9B/beam_num_beams_6/sg1_sg2/100110/rep_02/raw_row.json,0.0,2,4,finished,True,373,8608,20
0.7727272727272727,algo2,6.3933295,10.72684425,22,100110,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,0.8717948717948718,15.223127,16.816519,Qwen/Qwen3.5-9B,sg1_sg2,1.0,/workspace/results/hf-paper-batch-algo2-qwen-current/runs/algo2/Qwen__Qwen3.5-9B/greedy/sg1_sg2/100110/rep_03/raw_row.json,0.7727272727272727,3,4,finished,True,344,8576,17
1.0,algo2,6.74358875,10.56047775,21,100110,beam_num_beams_2,beam,Qwen/Qwen3-Embedding-0.6B,1.0,15.736012,16.268416,Qwen/Qwen3.5-9B,sg1_sg2,1.0,/workspace/results/hf-paper-batch-algo2-qwen-current/runs/algo2/Qwen__Qwen3.5-9B/beam_num_beams_2/sg1_sg2/100110/rep_03/raw_row.json,1.0,3,4,finished,True,352,8612,20
0.0,algo2,9.4330245,8.27486075,21,100110,beam_num_beams_6,beam,Qwen/Qwen3-Embedding-0.6B,0.0,19.02975,13.45262,Qwen/Qwen3.5-9B,sg1_sg2,0.0,/workspace/results/hf-paper-batch-algo2-qwen-current/runs/algo2/Qwen__Qwen3.5-9B/beam_num_beams_6/sg1_sg2/100110/rep_03/raw_row.json,0.0,3,4,finished,True,373,8608,20
0.7727272727272727,algo2,6.3063065,10.8402385,22,100110,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,0.8717948717948718,14.938982,17.136375,Qwen/Qwen3.5-9B,sg1_sg2,1.0,/workspace/results/hf-paper-batch-algo2-qwen-current/runs/algo2/Qwen__Qwen3.5-9B/greedy/sg1_sg2/100110/rep_04/raw_row.json,0.7727272727272727,4,4,finished,True,344,8576,17
1.0,algo2,6.64662975,10.71619375,21,100110,beam_num_beams_2,beam,Qwen/Qwen3-Embedding-0.6B,1.0,15.458747,16.560203,Qwen/Qwen3.5-9B,sg1_sg2,1.0,/workspace/results/hf-paper-batch-algo2-qwen-current/runs/algo2/Qwen__Qwen3.5-9B/beam_num_beams_2/sg1_sg2/100110/rep_04/raw_row.json,1.0,4,4,finished,True,352,8612,20
0.0,algo2,9.45614725,8.281786,21,100110,beam_num_beams_6,beam,Qwen/Qwen3-Embedding-0.6B,0.0,19.14037,13.374872,Qwen/Qwen3.5-9B,sg1_sg2,0.0,/workspace/results/hf-paper-batch-algo2-qwen-current/runs/algo2/Qwen__Qwen3.5-9B/beam_num_beams_6/sg1_sg2/100110/rep_04/raw_row.json,0.0,4,4,finished,True,373,8608,20
0.7727272727272727,algo2,6.304903749999999,10.91213675,22,100111,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,0.8717948717948718,15.02625,17.036853,Qwen/Qwen3.5-9B,sg1_sg2,1.0,/workspace/results/hf-paper-batch-algo2-qwen-current/runs/algo2/Qwen__Qwen3.5-9B/greedy/sg1_sg2/100111/rep_00/raw_row.json,0.7727272727272727,0,4,finished,True,344,8576,17
1.0,algo2,6.7267385,10.622129000000001,21,100111,beam_num_beams_2,beam,Qwen/Qwen3-Embedding-0.6B,1.0,15.805891,16.196493,Qwen/Qwen3.5-9B,sg1_sg2,1.0,/workspace/results/hf-paper-batch-algo2-qwen-current/runs/algo2/Qwen__Qwen3.5-9B/beam_num_beams_2/sg1_sg2/100111/rep_00/raw_row.json,1.0,0,4,finished,True,352,8612,20
0.0,algo2,9.44758925,8.318883,21,100111,beam_num_beams_6,beam,Qwen/Qwen3-Embedding-0.6B,0.0,19.224344,13.316449,Qwen/Qwen3.5-9B,sg1_sg2,0.0,/workspace/results/hf-paper-batch-algo2-qwen-current/runs/algo2/Qwen__Qwen3.5-9B/beam_num_beams_6/sg1_sg2/100111/rep_00/raw_row.json,0.0,0,4,finished,True,373,8608,20
0.7727272727272727,algo2,6.40353175,10.759626,22,100111,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,0.8717948717948718,15.111008,16.941292,Qwen/Qwen3.5-9B,sg1_sg2,1.0,/workspace/results/hf-paper-batch-algo2-qwen-current/runs/algo2/Qwen__Qwen3.5-9B/greedy/sg1_sg2/100111/rep_01/raw_row.json,0.7727272727272727,1,4,finished,True,344,8576,17
1.0,algo2,6.76739725,10.530428,21,100111,beam_num_beams_2,beam,Qwen/Qwen3-Embedding-0.6B,1.0,15.864623,16.136532,Qwen/Qwen3.5-9B,sg1_sg2,1.0,/workspace/results/hf-paper-batch-algo2-qwen-current/runs/algo2/Qwen__Qwen3.5-9B/beam_num_beams_2/sg1_sg2/100111/rep_01/raw_row.json,1.0,1,4,finished,True,352,8612,20
0.0,algo2,9.62572775,8.11584275,21,100111,beam_num_beams_6,beam,Qwen/Qwen3-Embedding-0.6B,0.0,19.608035,13.055872,Qwen/Qwen3.5-9B,sg1_sg2,0.0,/workspace/results/hf-paper-batch-algo2-qwen-current/runs/algo2/Qwen__Qwen3.5-9B/beam_num_beams_6/sg1_sg2/100111/rep_01/raw_row.json,0.0,1,4,finished,True,373,8608,20
0.7727272727272727,algo2,6.56954975,10.425891,22,100111,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,0.8717948717948718,15.626695,16.382223,Qwen/Qwen3.5-9B,sg1_sg2,1.0,/workspace/results/hf-paper-batch-algo2-qwen-current/runs/algo2/Qwen__Qwen3.5-9B/greedy/sg1_sg2/100111/rep_02/raw_row.json,0.7727272727272727,2,4,finished,True,344,8576,17
1.0,algo2,6.85777575,10.4414795,21,100111,beam_num_beams_2,beam,Qwen/Qwen3-Embedding-0.6B,1.0,16.158869,15.842693,Qwen/Qwen3.5-9B,sg1_sg2,1.0,/workspace/results/hf-paper-batch-algo2-qwen-current/runs/algo2/Qwen__Qwen3.5-9B/beam_num_beams_2/sg1_sg2/100111/rep_02/raw_row.json,1.0,2,4,finished,True,352,8612,20
0.0,algo2,9.55938675,8.24533525,21,100111,beam_num_beams_6,beam,Qwen/Qwen3-Embedding-0.6B,0.0,19.528288,13.109188,Qwen/Qwen3.5-9B,sg1_sg2,0.0,/workspace/results/hf-paper-batch-algo2-qwen-current/runs/algo2/Qwen__Qwen3.5-9B/beam_num_beams_6/sg1_sg2/100111/rep_02/raw_row.json,0.0,2,4,finished,True,373,8608,20
0.7727272727272727,algo2,6.5450047499999995,10.4129115,22,100111,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,0.8717948717948718,15.516801,16.498246,Qwen/Qwen3.5-9B,sg1_sg2,1.0,/workspace/results/hf-paper-batch-algo2-qwen-current/runs/algo2/Qwen__Qwen3.5-9B/greedy/sg1_sg2/100111/rep_03/raw_row.json,0.7727272727272727,3,4,finished,True,344,8576,17
1.0,algo2,6.8541205,10.381229,21,100111,beam_num_beams_2,beam,Qwen/Qwen3-Embedding-0.6B,1.0,15.964632,16.035446,Qwen/Qwen3.5-9B,sg1_sg2,1.0,/workspace/results/hf-paper-batch-algo2-qwen-current/runs/algo2/Qwen__Qwen3.5-9B/beam_num_beams_2/sg1_sg2/100111/rep_03/raw_row.json,1.0,3,4,finished,True,352,8612,20
0.0,algo2,9.7805175,7.97322825,21,100111,beam_num_beams_6,beam,Qwen/Qwen3-Embedding-0.6B,0.0,19.986987,12.808334,Qwen/Qwen3.5-9B,sg1_sg2,0.0,/workspace/results/hf-paper-batch-algo2-qwen-current/runs/algo2/Qwen__Qwen3.5-9B/beam_num_beams_6/sg1_sg2/100111/rep_03/raw_row.json,0.0,3,4,finished,True,373,8608,20
0.7727272727272727,algo2,6.34461325,10.71625425,22,100111,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,0.8717948717948718,14.94676,17.127457,Qwen/Qwen3.5-9B,sg1_sg2,1.0,/workspace/results/hf-paper-batch-algo2-qwen-current/runs/algo2/Qwen__Qwen3.5-9B/greedy/sg1_sg2/100111/rep_04/raw_row.json,0.7727272727272727,4,4,finished,True,344,8576,17
1.0,algo2,6.8228152500000006,10.4616775,21,100111,beam_num_beams_2,beam,Qwen/Qwen3-Embedding-0.6B,1.0,16.05035,15.949808,Qwen/Qwen3.5-9B,sg1_sg2,1.0,/workspace/results/hf-paper-batch-algo2-qwen-current/runs/algo2/Qwen__Qwen3.5-9B/beam_num_beams_2/sg1_sg2/100111/rep_04/raw_row.json,1.0,4,4,finished,True,352,8612,20
0.0,algo2,9.98667075,7.80550675,21,100111,beam_num_beams_6,beam,Qwen/Qwen3-Embedding-0.6B,0.0,20.634386,12.406475,Qwen/Qwen3.5-9B,sg1_sg2,0.0,/workspace/results/hf-paper-batch-algo2-qwen-current/runs/algo2/Qwen__Qwen3.5-9B/beam_num_beams_6/sg1_sg2/100111/rep_04/raw_row.json,0.0,4,4,finished,True,373,8608,20
0.0,algo2,3.9141112,9.343369,10,101000,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,0.0,7.544488,14.447635,Qwen/Qwen3.5-9B,sg1_sg2,0.0,/workspace/results/hf-paper-batch-algo2-qwen-current/runs/algo2/Qwen__Qwen3.5-9B/greedy/sg1_sg2/101000/rep_00/raw_row.json,0.0,0,5,finished,True,205,4929,6
0.7727272727272727,algo2,5.869580399999999,10.439675,20,101000,beam_num_beams_2,beam,Qwen/Qwen3-Embedding-0.6B,0.8717948717948718,14.897058,14.43238,Qwen/Qwen3.5-9B,sg1_sg2,1.0,/workspace/results/hf-paper-batch-algo2-qwen-current/runs/algo2/Qwen__Qwen3.5-9B/beam_num_beams_2/sg1_sg2/101000/rep_00/raw_row.json,0.7727272727272727,0,5,finished,True,356,5040,18
1.0,algo2,7.16647375,10.472217,21,101000,beam_num_beams_6,beam,Qwen/Qwen3-Embedding-0.6B,1.0,16.03217,15.967895,Qwen/Qwen3.5-9B,sg1_sg2,1.0,/workspace/results/hf-paper-batch-algo2-qwen-current/runs/algo2/Qwen__Qwen3.5-9B/beam_num_beams_6/sg1_sg2/101000/rep_00/raw_row.json,1.0,0,4,finished,True,369,3841,20
0.0,algo2,3.6789524,9.9339332,10,101000,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,0.0,6.943216,15.698778,Qwen/Qwen3.5-9B,sg1_sg2,0.0,/workspace/results/hf-paper-batch-algo2-qwen-current/runs/algo2/Qwen__Qwen3.5-9B/greedy/sg1_sg2/101000/rep_01/raw_row.json,0.0,1,5,finished,True,205,4929,6
0.7727272727272727,algo2,5.6517302,10.7793728,20,101000,beam_num_beams_2,beam,Qwen/Qwen3-Embedding-0.6B,0.8717948717948718,14.187529,15.154154,Qwen/Qwen3.5-9B,sg1_sg2,1.0,/workspace/results/hf-paper-batch-algo2-qwen-current/runs/algo2/Qwen__Qwen3.5-9B/beam_num_beams_2/sg1_sg2/101000/rep_01/raw_row.json,0.7727272727272727,1,5,finished,True,356,5040,18
1.0,algo2,7.1645685,10.457378,21,101000,beam_num_beams_6,beam,Qwen/Qwen3-Embedding-0.6B,1.0,15.98841,16.011599,Qwen/Qwen3.5-9B,sg1_sg2,1.0,/workspace/results/hf-paper-batch-algo2-qwen-current/runs/algo2/Qwen__Qwen3.5-9B/beam_num_beams_6/sg1_sg2/101000/rep_01/raw_row.json,1.0,1,4,finished,True,369,3841,20
0.0,algo2,3.7375306000000004,9.8144976,10,101000,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,0.0,7.184824,15.170866,Qwen/Qwen3.5-9B,sg1_sg2,0.0,/workspace/results/hf-paper-batch-algo2-qwen-current/runs/algo2/Qwen__Qwen3.5-9B/greedy/sg1_sg2/101000/rep_02/raw_row.json,0.0,2,5,finished,True,205,4929,6
0.7727272727272727,algo2,5.6223478,10.8592468,20,101000,beam_num_beams_2,beam,Qwen/Qwen3-Embedding-0.6B,0.8717948717948718,14.139244,15.205905,Qwen/Qwen3.5-9B,sg1_sg2,1.0,/workspace/results/hf-paper-batch-algo2-qwen-current/runs/algo2/Qwen__Qwen3.5-9B/beam_num_beams_2/sg1_sg2/101000/rep_02/raw_row.json,0.7727272727272727,2,5,finished,True,356,5040,18
1.0,algo2,7.226444,10.36318725,21,101000,beam_num_beams_6,beam,Qwen/Qwen3-Embedding-0.6B,1.0,16.122054,15.87887,Qwen/Qwen3.5-9B,sg1_sg2,1.0,/workspace/results/hf-paper-batch-algo2-qwen-current/runs/algo2/Qwen__Qwen3.5-9B/beam_num_beams_6/sg1_sg2/101000/rep_02/raw_row.json,1.0,2,4,finished,True,369,3841,20
0.0,algo2,3.8220104,9.630926800000001,10,101000,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,0.0,7.423147,14.683798,Qwen/Qwen3.5-9B,sg1_sg2,0.0,/workspace/results/hf-paper-batch-algo2-qwen-current/runs/algo2/Qwen__Qwen3.5-9B/greedy/sg1_sg2/101000/rep_03/raw_row.json,0.0,3,5,finished,True,205,4929,6
0.7727272727272727,algo2,5.8848953999999996,10.386635,20,101000,beam_num_beams_2,beam,Qwen/Qwen3-Embedding-0.6B,0.8717948717948718,14.903727,14.425922,Qwen/Qwen3.5-9B,sg1_sg2,1.0,/workspace/results/hf-paper-batch-algo2-qwen-current/runs/algo2/Qwen__Qwen3.5-9B/beam_num_beams_2/sg1_sg2/101000/rep_03/raw_row.json,0.7727272727272727,3,5,finished,True,356,5040,18
1.0,algo2,7.485417,10.0723485,21,101000,beam_num_beams_6,beam,Qwen/Qwen3-Embedding-0.6B,1.0,16.969059,15.086281,Qwen/Qwen3.5-9B,sg1_sg2,1.0,/workspace/results/hf-paper-batch-algo2-qwen-current/runs/algo2/Qwen__Qwen3.5-9B/beam_num_beams_6/sg1_sg2/101000/rep_03/raw_row.json,1.0,3,4,finished,True,369,3841,20
0.0,algo2,3.9323246,9.3152512,10,101000,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,0.0,7.562079,14.414026,Qwen/Qwen3.5-9B,sg1_sg2,0.0,/workspace/results/hf-paper-batch-algo2-qwen-current/runs/algo2/Qwen__Qwen3.5-9B/greedy/sg1_sg2/101000/rep_04/raw_row.json,0.0,4,5,finished,True,205,4929,6
0.7727272727272727,algo2,6.129622400000001,9.9366536,20,101000,beam_num_beams_2,beam,Qwen/Qwen3-Embedding-0.6B,0.8717948717948718,15.377677,13.981306,Qwen/Qwen3.5-9B,sg1_sg2,1.0,/workspace/results/hf-paper-batch-algo2-qwen-current/runs/algo2/Qwen__Qwen3.5-9B/beam_num_beams_2/sg1_sg2/101000/rep_04/raw_row.json,0.7727272727272727,4,5,finished,True,356,5040,18
1.0,algo2,7.5197882499999995,9.9585585,21,101000,beam_num_beams_6,beam,Qwen/Qwen3-Embedding-0.6B,1.0,16.841769,15.200304,Qwen/Qwen3.5-9B,sg1_sg2,1.0,/workspace/results/hf-paper-batch-algo2-qwen-current/runs/algo2/Qwen__Qwen3.5-9B/beam_num_beams_6/sg1_sg2/101000/rep_04/raw_row.json,1.0,4,4,finished,True,369,3841,20
0.0,algo2,3.8686334,9.451326,10,101001,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,0.0,7.378065,14.773521,Qwen/Qwen3.5-9B,sg1_sg2,0.0,/workspace/results/hf-paper-batch-algo2-qwen-current/runs/algo2/Qwen__Qwen3.5-9B/greedy/sg1_sg2/101001/rep_00/raw_row.json,0.0,0,5,finished,True,205,4929,6
0.7727272727272727,algo2,5.813007000000001,10.4798174,20,101001,beam_num_beams_2,beam,Qwen/Qwen3-Embedding-0.6B,0.8717948717948718,14.631714,14.694109,Qwen/Qwen3.5-9B,sg1_sg2,1.0,/workspace/results/hf-paper-batch-algo2-qwen-current/runs/algo2/Qwen__Qwen3.5-9B/beam_num_beams_2/sg1_sg2/101001/rep_00/raw_row.json,0.7727272727272727,0,5,finished,True,356,5040,18
1.0,algo2,7.44185525,10.137749,21,101001,beam_num_beams_6,beam,Qwen/Qwen3-Embedding-0.6B,1.0,16.853806,15.189447,Qwen/Qwen3.5-9B,sg1_sg2,1.0,/workspace/results/hf-paper-batch-algo2-qwen-current/runs/algo2/Qwen__Qwen3.5-9B/beam_num_beams_6/sg1_sg2/101001/rep_00/raw_row.json,1.0,0,4,finished,True,369,3841,20
0.0,algo2,3.8079570000000005,9.542328999999999,10,101001,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,0.0,7.131927,15.283387,Qwen/Qwen3.5-9B,sg1_sg2,0.0,/workspace/results/hf-paper-batch-algo2-qwen-current/runs/algo2/Qwen__Qwen3.5-9B/greedy/sg1_sg2/101001/rep_01/raw_row.json,0.0,1,5,finished,True,205,4929,6
0.7727272727272727,algo2,5.7887274,10.5099506,20,101001,beam_num_beams_2,beam,Qwen/Qwen3-Embedding-0.6B,0.8717948717948718,14.303324,15.031471,Qwen/Qwen3.5-9B,sg1_sg2,1.0,/workspace/results/hf-paper-batch-algo2-qwen-current/runs/algo2/Qwen__Qwen3.5-9B/beam_num_beams_2/sg1_sg2/101001/rep_01/raw_row.json,0.7727272727272727,1,5,finished,True,356,5040,18
1.0,algo2,7.23909375,10.397155999999999,21,101001,beam_num_beams_6,beam,Qwen/Qwen3-Embedding-0.6B,1.0,16.319899,15.686372,Qwen/Qwen3.5-9B,sg1_sg2,1.0,/workspace/results/hf-paper-batch-algo2-qwen-current/runs/algo2/Qwen__Qwen3.5-9B/beam_num_beams_6/sg1_sg2/101001/rep_01/raw_row.json,1.0,1,4,finished,True,369,3841,20
0.0,algo2,3.75043,9.777261800000002,10,101001,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,0.0,7.157293,15.229222,Qwen/Qwen3.5-9B,sg1_sg2,0.0,/workspace/results/hf-paper-batch-algo2-qwen-current/runs/algo2/Qwen__Qwen3.5-9B/greedy/sg1_sg2/101001/rep_02/raw_row.json,0.0,2,5,finished,True,205,4929,6
0.7727272727272727,algo2,5.7113832,10.6891588,20,101001,beam_num_beams_2,beam,Qwen/Qwen3-Embedding-0.6B,0.8717948717948718,14.327879,15.00571,Qwen/Qwen3.5-9B,sg1_sg2,1.0,/workspace/results/hf-paper-batch-algo2-qwen-current/runs/algo2/Qwen__Qwen3.5-9B/beam_num_beams_2/sg1_sg2/101001/rep_02/raw_row.json,0.7727272727272727,2,5,finished,True,356,5040,18
1.0,algo2,7.26158725,10.300045,21,101001,beam_num_beams_6,beam,Qwen/Qwen3-Embedding-0.6B,1.0,16.191839,15.810433,Qwen/Qwen3.5-9B,sg1_sg2,1.0,/workspace/results/hf-paper-batch-algo2-qwen-current/runs/algo2/Qwen__Qwen3.5-9B/beam_num_beams_6/sg1_sg2/101001/rep_02/raw_row.json,1.0,2,4,finished,True,369,3841,20
0.0,algo2,3.8321242,9.5551822,10,101001,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,0.0,7.363354,14.803036,Qwen/Qwen3.5-9B,sg1_sg2,0.0,/workspace/results/hf-paper-batch-algo2-qwen-current/runs/algo2/Qwen__Qwen3.5-9B/greedy/sg1_sg2/101001/rep_03/raw_row.json,0.0,3,5,finished,True,205,4929,6
0.7727272727272727,algo2,5.7760562,10.5460172,20,101001,beam_num_beams_2,beam,Qwen/Qwen3-Embedding-0.6B,0.8717948717948718,14.482759,14.845237,Qwen/Qwen3.5-9B,sg1_sg2,1.0,/workspace/results/hf-paper-batch-algo2-qwen-current/runs/algo2/Qwen__Qwen3.5-9B/beam_num_beams_2/sg1_sg2/101001/rep_03/raw_row.json,0.7727272727272727,3,5,finished,True,356,5040,18
1.0,algo2,7.291535,10.236825,21,101001,beam_num_beams_6,beam,Qwen/Qwen3-Embedding-0.6B,1.0,16.194685,15.807656,Qwen/Qwen3.5-9B,sg1_sg2,1.0,/workspace/results/hf-paper-batch-algo2-qwen-current/runs/algo2/Qwen__Qwen3.5-9B/beam_num_beams_6/sg1_sg2/101001/rep_03/raw_row.json,1.0,3,4,finished,True,369,3841,20
0.0,algo2,3.734248,9.8253822,10,101001,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,0.0,7.156223,15.231498,Qwen/Qwen3.5-9B,sg1_sg2,0.0,/workspace/results/hf-paper-batch-algo2-qwen-current/runs/algo2/Qwen__Qwen3.5-9B/greedy/sg1_sg2/101001/rep_04/raw_row.json,0.0,4,5,finished,True,205,4929,6
0.7727272727272727,algo2,5.6825808,10.7107356,20,101001,beam_num_beams_2,beam,Qwen/Qwen3-Embedding-0.6B,0.8717948717948718,14.258027,15.079225,Qwen/Qwen3.5-9B,sg1_sg2,1.0,/workspace/results/hf-paper-batch-algo2-qwen-current/runs/algo2/Qwen__Qwen3.5-9B/beam_num_beams_2/sg1_sg2/101001/rep_04/raw_row.json,0.7727272727272727,4,5,finished,True,356,5040,18
1.0,algo2,7.2294525,10.37955,21,101001,beam_num_beams_6,beam,Qwen/Qwen3-Embedding-0.6B,1.0,16.259556,15.744587,Qwen/Qwen3.5-9B,sg1_sg2,1.0,/workspace/results/hf-paper-batch-algo2-qwen-current/runs/algo2/Qwen__Qwen3.5-9B/beam_num_beams_6/sg1_sg2/101001/rep_04/raw_row.json,1.0,4,4,finished,True,369,3841,20
0.7727272727272727,algo2,5.0826970000000005,10.80513325,18,101010,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,0.8717948717948718,10.623103,16.661798,Qwen/Qwen3.5-9B,sg1_sg2,1.0,/workspace/results/hf-paper-batch-algo2-qwen-current/runs/algo2/Qwen__Qwen3.5-9B/greedy/sg1_sg2/101010/rep_00/raw_row.json,0.7727272727272727,0,4,finished,True,261,5561,12
0.7727272727272727,algo2,4.6298835,9.25454175,12,101010,beam_num_beams_2,beam,Qwen/Qwen3-Embedding-0.6B,0.8717948717948718,8.171379,14.563025,Qwen/Qwen3.5-9B,sg1_sg2,1.0,/workspace/results/hf-paper-batch-algo2-qwen-current/runs/algo2/Qwen__Qwen3.5-9B/beam_num_beams_2/sg1_sg2/101010/rep_00/raw_row.json,0.7727272727272727,0,4,finished,True,191,5503,11
1.0,algo2,7.94799875,9.45412675,22,101010,beam_num_beams_6,beam,Qwen/Qwen3-Embedding-0.6B,1.0,17.220918,14.865642,Qwen/Qwen3.5-9B,sg1_sg2,1.0,/workspace/results/hf-paper-batch-algo2-qwen-current/runs/algo2/Qwen__Qwen3.5-9B/beam_num_beams_6/sg1_sg2/101010/rep_00/raw_row.json,1.0,0,4,finished,True,369,5618,20
0.7727272727272727,algo2,5.205448,10.42168725,18,101010,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,0.8717948717948718,10.828754,16.345371,Qwen/Qwen3.5-9B,sg1_sg2,1.0,/workspace/results/hf-paper-batch-algo2-qwen-current/runs/algo2/Qwen__Qwen3.5-9B/greedy/sg1_sg2/101010/rep_01/raw_row.json,0.7727272727272727,1,4,finished,True,261,5561,12
0.7727272727272727,algo2,4.6832385,9.21068725,12,101010,beam_num_beams_2,beam,Qwen/Qwen3-Embedding-0.6B,0.8717948717948718,8.328703,14.287939,Qwen/Qwen3.5-9B,sg1_sg2,1.0,/workspace/results/hf-paper-batch-algo2-qwen-current/runs/algo2/Qwen__Qwen3.5-9B/beam_num_beams_2/sg1_sg2/101010/rep_01/raw_row.json,0.7727272727272727,1,4,finished,True,191,5503,11
1.0,algo2,8.03932425,9.3344565,22,101010,beam_num_beams_6,beam,Qwen/Qwen3-Embedding-0.6B,1.0,17.434744,14.683325,Qwen/Qwen3.5-9B,sg1_sg2,1.0,/workspace/results/hf-paper-batch-algo2-qwen-current/runs/algo2/Qwen__Qwen3.5-9B/beam_num_beams_6/sg1_sg2/101010/rep_01/raw_row.json,1.0,1,4,finished,True,369,5618,20
0.7727272727272727,algo2,5.0887245,10.765793,18,101010,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,0.8717948717948718,10.721414,16.509016,Qwen/Qwen3.5-9B,sg1_sg2,1.0,/workspace/results/hf-paper-batch-algo2-qwen-current/runs/algo2/Qwen__Qwen3.5-9B/greedy/sg1_sg2/101010/rep_02/raw_row.json,0.7727272727272727,2,4,finished,True,261,5561,12
0.7727272727272727,algo2,4.68332775,9.16893075,12,101010,beam_num_beams_2,beam,Qwen/Qwen3-Embedding-0.6B,0.8717948717948718,8.405733,14.157004,Qwen/Qwen3.5-9B,sg1_sg2,1.0,/workspace/results/hf-paper-batch-algo2-qwen-current/runs/algo2/Qwen__Qwen3.5-9B/beam_num_beams_2/sg1_sg2/101010/rep_02/raw_row.json,0.7727272727272727,2,4,finished,True,191,5503,11
1.0,algo2,8.067847,9.309812,22,101010,beam_num_beams_6,beam,Qwen/Qwen3-Embedding-0.6B,1.0,17.452182,14.668653,Qwen/Qwen3.5-9B,sg1_sg2,1.0,/workspace/results/hf-paper-batch-algo2-qwen-current/runs/algo2/Qwen__Qwen3.5-9B/beam_num_beams_6/sg1_sg2/101010/rep_02/raw_row.json,1.0,2,4,finished,True,369,5618,20
0.7727272727272727,algo2,5.17749175,10.676761500000001,18,101010,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,0.8717948717948718,10.935731,16.185476,Qwen/Qwen3.5-9B,sg1_sg2,1.0,/workspace/results/hf-paper-batch-algo2-qwen-current/runs/algo2/Qwen__Qwen3.5-9B/greedy/sg1_sg2/101010/rep_03/raw_row.json,0.7727272727272727,3,4,finished,True,261,5561,12
