source_input,Explanation,Example,Counterexample,Array/List(1/-1),Tag/Adjacency(1/-1),metric,n,mean,sample_std,min,max,range_width,coefficient_of_variation
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg3_sg1.csv,1,1,-1,-1,-1,precision,5,1.0,0.0,1.0,1.0,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg3_sg1.csv,1,1,-1,-1,1,precision,5,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg3_sg1.csv,1,1,-1,1,-1,precision,5,0.0,0.0,0.0,0.0,0.0,
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg3_sg1.csv,1,1,-1,1,1,precision,5,0.2727272727272727,0.0,0.2727272727272727,0.2727272727272727,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg3_sg1.csv,1,1,1,-1,-1,precision,5,0.1666666666666666,0.0,0.1666666666666666,0.1666666666666666,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg3_sg1.csv,1,1,1,-1,1,precision,5,0.2857142857142857,0.0,0.2857142857142857,0.2857142857142857,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg3_sg1.csv,1,1,1,1,-1,precision,5,0.125,0.0,0.125,0.125,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg3_sg1.csv,1,1,1,1,1,precision,5,0.2,0.0,0.2,0.2,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-v3-chat-0324/evaluated/metrics_sg1_sg2.csv,-1,-1,-1,-1,-1,accuracy,5,0.9155844155844155,0.0,0.9155844155844156,0.9155844155844156,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-v3-chat-0324/evaluated/metrics_sg1_sg2.csv,-1,-1,-1,-1,1,accuracy,5,0.8993506493506495,0.0,0.8993506493506493,0.8993506493506493,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-v3-chat-0324/evaluated/metrics_sg1_sg2.csv,-1,-1,-1,1,-1,accuracy,5,0.9123376623376626,0.0,0.9123376623376624,0.9123376623376624,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-v3-chat-0324/evaluated/metrics_sg1_sg2.csv,-1,-1,-1,1,1,accuracy,5,0.9123376623376626,0.0,0.9123376623376624,0.9123376623376624,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-v3-chat-0324/evaluated/metrics_sg1_sg2.csv,-1,-1,1,-1,-1,accuracy,5,0.905844155844156,0.0,0.905844155844156,0.905844155844156,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-v3-chat-0324/evaluated/metrics_sg1_sg2.csv,-1,-1,1,-1,1,accuracy,5,0.922077922077922,0.0,0.922077922077922,0.922077922077922,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-v3-chat-0324/evaluated/metrics_sg1_sg2.csv,-1,-1,1,1,-1,accuracy,5,0.9188311688311688,0.0,0.9188311688311688,0.9188311688311688,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-v3-chat-0324/evaluated/metrics_sg1_sg2.csv,-1,-1,1,1,1,accuracy,5,0.9285714285714286,0.0,0.9285714285714286,0.9285714285714286,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-v3-chat-0324/evaluated/metrics_sg1_sg2.csv,-1,1,-1,-1,-1,accuracy,5,0.8961038961038961,0.0,0.8961038961038961,0.8961038961038961,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-v3-chat-0324/evaluated/metrics_sg1_sg2.csv,-1,1,-1,-1,1,accuracy,5,0.9090909090909092,0.0,0.9090909090909092,0.9090909090909092,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-v3-chat-0324/evaluated/metrics_sg1_sg2.csv,-1,1,-1,1,-1,accuracy,5,0.9123376623376626,0.0,0.9123376623376624,0.9123376623376624,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-v3-chat-0324/evaluated/metrics_sg1_sg2.csv,-1,1,-1,1,1,accuracy,5,0.9318181818181819,0.0,0.9318181818181818,0.9318181818181818,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-v3-chat-0324/evaluated/metrics_sg1_sg2.csv,-1,1,1,-1,-1,accuracy,5,0.8928571428571429,0.0,0.8928571428571429,0.8928571428571429,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-v3-chat-0324/evaluated/metrics_sg1_sg2.csv,-1,1,1,-1,1,accuracy,5,0.9123376623376626,0.0,0.9123376623376624,0.9123376623376624,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-v3-chat-0324/evaluated/metrics_sg1_sg2.csv,-1,1,1,1,-1,accuracy,5,0.9155844155844155,0.0,0.9155844155844156,0.9155844155844156,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-v3-chat-0324/evaluated/metrics_sg1_sg2.csv,-1,1,1,1,1,accuracy,5,0.9318181818181819,0.0,0.9318181818181818,0.9318181818181818,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-v3-chat-0324/evaluated/metrics_sg1_sg2.csv,1,-1,-1,-1,-1,accuracy,5,0.8993506493506495,0.0,0.8993506493506493,0.8993506493506493,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-v3-chat-0324/evaluated/metrics_sg1_sg2.csv,1,-1,-1,-1,1,accuracy,5,0.905844155844156,0.0,0.905844155844156,0.905844155844156,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-v3-chat-0324/evaluated/metrics_sg1_sg2.csv,1,-1,-1,1,-1,accuracy,5,0.9123376623376626,0.0,0.9123376623376624,0.9123376623376624,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-v3-chat-0324/evaluated/metrics_sg1_sg2.csv,1,-1,-1,1,1,accuracy,5,0.9090909090909092,0.0,0.9090909090909092,0.9090909090909092,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-v3-chat-0324/evaluated/metrics_sg1_sg2.csv,1,-1,1,-1,-1,accuracy,5,0.9123376623376626,0.0,0.9123376623376624,0.9123376623376624,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-v3-chat-0324/evaluated/metrics_sg1_sg2.csv,1,-1,1,-1,1,accuracy,5,0.9123376623376626,0.0,0.9123376623376624,0.9123376623376624,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-v3-chat-0324/evaluated/metrics_sg1_sg2.csv,1,-1,1,1,-1,accuracy,5,0.9253246753246753,0.0,0.9253246753246752,0.9253246753246752,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-v3-chat-0324/evaluated/metrics_sg1_sg2.csv,1,-1,1,1,1,accuracy,5,0.8863636363636364,0.0,0.8863636363636364,0.8863636363636364,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-v3-chat-0324/evaluated/metrics_sg1_sg2.csv,1,1,-1,-1,-1,accuracy,5,0.9253246753246753,0.0,0.9253246753246752,0.9253246753246752,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-v3-chat-0324/evaluated/metrics_sg1_sg2.csv,1,1,-1,-1,1,accuracy,5,0.905844155844156,0.0,0.905844155844156,0.905844155844156,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-v3-chat-0324/evaluated/metrics_sg1_sg2.csv,1,1,-1,1,-1,accuracy,5,0.905844155844156,0.0,0.905844155844156,0.905844155844156,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-v3-chat-0324/evaluated/metrics_sg1_sg2.csv,1,1,-1,1,1,accuracy,5,0.922077922077922,0.0,0.922077922077922,0.922077922077922,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-v3-chat-0324/evaluated/metrics_sg1_sg2.csv,1,1,1,-1,-1,accuracy,5,0.922077922077922,0.0,0.922077922077922,0.922077922077922,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-v3-chat-0324/evaluated/metrics_sg1_sg2.csv,1,1,1,-1,1,accuracy,5,0.9285714285714286,0.0,0.9285714285714286,0.9285714285714286,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-v3-chat-0324/evaluated/metrics_sg1_sg2.csv,1,1,1,1,-1,accuracy,5,0.9188311688311688,0.0,0.9188311688311688,0.9188311688311688,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-v3-chat-0324/evaluated/metrics_sg1_sg2.csv,1,1,1,1,1,accuracy,5,0.8928571428571429,0.0,0.8928571428571429,0.8928571428571429,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-v3-chat-0324/evaluated/metrics_sg1_sg2.csv,-1,-1,-1,-1,-1,recall,5,0.3157894736842105,0.0,0.3157894736842105,0.3157894736842105,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-v3-chat-0324/evaluated/metrics_sg1_sg2.csv,-1,-1,-1,-1,1,recall,5,0.2631578947368421,0.0,0.2631578947368421,0.2631578947368421,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-v3-chat-0324/evaluated/metrics_sg1_sg2.csv,-1,-1,-1,1,-1,recall,5,0.1578947368421052,0.0,0.1578947368421052,0.1578947368421052,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-v3-chat-0324/evaluated/metrics_sg1_sg2.csv,-1,-1,-1,1,1,recall,5,0.2105263157894736,0.0,0.2105263157894736,0.2105263157894736,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-v3-chat-0324/evaluated/metrics_sg1_sg2.csv,-1,-1,1,-1,-1,recall,5,0.1578947368421052,0.0,0.1578947368421052,0.1578947368421052,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-v3-chat-0324/evaluated/metrics_sg1_sg2.csv,-1,-1,1,-1,1,recall,5,0.2105263157894736,0.0,0.2105263157894736,0.2105263157894736,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-v3-chat-0324/evaluated/metrics_sg1_sg2.csv,-1,-1,1,1,-1,recall,5,0.1578947368421052,0.0,0.1578947368421052,0.1578947368421052,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-v3-chat-0324/evaluated/metrics_sg1_sg2.csv,-1,-1,1,1,1,recall,5,0.3684210526315789,0.0,0.3684210526315789,0.3684210526315789,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-v3-chat-0324/evaluated/metrics_sg1_sg2.csv,-1,1,-1,-1,-1,recall,5,0.1052631578947368,0.0,0.1052631578947368,0.1052631578947368,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-v3-chat-0324/evaluated/metrics_sg1_sg2.csv,-1,1,-1,-1,1,recall,5,0.1578947368421052,0.0,0.1578947368421052,0.1578947368421052,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-v3-chat-0324/evaluated/metrics_sg1_sg2.csv,-1,1,-1,1,-1,recall,5,0.2631578947368421,0.0,0.2631578947368421,0.2631578947368421,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-v3-chat-0324/evaluated/metrics_sg1_sg2.csv,-1,1,-1,1,1,recall,5,0.1052631578947368,0.0,0.1052631578947368,0.1052631578947368,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-v3-chat-0324/evaluated/metrics_sg1_sg2.csv,-1,1,1,-1,-1,recall,5,0.1578947368421052,0.0,0.1578947368421052,0.1578947368421052,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-v3-chat-0324/evaluated/metrics_sg1_sg2.csv,-1,1,1,-1,1,recall,5,0.1578947368421052,0.0,0.1578947368421052,0.1578947368421052,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-v3-chat-0324/evaluated/metrics_sg1_sg2.csv,-1,1,1,1,-1,recall,5,0.1578947368421052,0.0,0.1578947368421052,0.1578947368421052,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-v3-chat-0324/evaluated/metrics_sg1_sg2.csv,-1,1,1,1,1,recall,5,0.3157894736842105,0.0,0.3157894736842105,0.3157894736842105,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-v3-chat-0324/evaluated/metrics_sg1_sg2.csv,1,-1,-1,-1,-1,recall,5,0.2105263157894736,0.0,0.2105263157894736,0.2105263157894736,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-v3-chat-0324/evaluated/metrics_sg1_sg2.csv,1,-1,-1,-1,1,recall,5,0.2631578947368421,0.0,0.2631578947368421,0.2631578947368421,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-v3-chat-0324/evaluated/metrics_sg1_sg2.csv,1,-1,-1,1,-1,recall,5,0.1578947368421052,0.0,0.1578947368421052,0.1578947368421052,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-v3-chat-0324/evaluated/metrics_sg1_sg2.csv,1,-1,-1,1,1,recall,5,0.2105263157894736,0.0,0.2105263157894736,0.2105263157894736,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-v3-chat-0324/evaluated/metrics_sg1_sg2.csv,1,-1,1,-1,-1,recall,5,0.1578947368421052,0.0,0.1578947368421052,0.1578947368421052,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-v3-chat-0324/evaluated/metrics_sg1_sg2.csv,1,-1,1,-1,1,recall,5,0.1052631578947368,0.0,0.1052631578947368,0.1052631578947368,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-v3-chat-0324/evaluated/metrics_sg1_sg2.csv,1,-1,1,1,-1,recall,5,0.2631578947368421,0.0,0.2631578947368421,0.2631578947368421,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-v3-chat-0324/evaluated/metrics_sg1_sg2.csv,1,-1,1,1,1,recall,5,0.1578947368421052,0.0,0.1578947368421052,0.1578947368421052,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-v3-chat-0324/evaluated/metrics_sg1_sg2.csv,1,1,-1,-1,-1,recall,5,0.0526315789473684,0.0,0.0526315789473684,0.0526315789473684,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-v3-chat-0324/evaluated/metrics_sg1_sg2.csv,1,1,-1,-1,1,recall,5,0.1578947368421052,0.0,0.1578947368421052,0.1578947368421052,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-v3-chat-0324/evaluated/metrics_sg1_sg2.csv,1,1,-1,1,-1,recall,5,0.1578947368421052,0.0,0.1578947368421052,0.1578947368421052,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-v3-chat-0324/evaluated/metrics_sg1_sg2.csv,1,1,-1,1,1,recall,5,0.0526315789473684,0.0,0.0526315789473684,0.0526315789473684,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-v3-chat-0324/evaluated/metrics_sg1_sg2.csv,1,1,1,-1,-1,recall,5,0.0526315789473684,0.0,0.0526315789473684,0.0526315789473684,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-v3-chat-0324/evaluated/metrics_sg1_sg2.csv,1,1,1,-1,1,recall,5,0.1578947368421052,0.0,0.1578947368421052,0.1578947368421052,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-v3-chat-0324/evaluated/metrics_sg1_sg2.csv,1,1,1,1,-1,recall,5,0.1578947368421052,0.0,0.1578947368421052,0.1578947368421052,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-v3-chat-0324/evaluated/metrics_sg1_sg2.csv,1,1,1,1,1,recall,5,0.1578947368421052,0.0,0.1578947368421052,0.1578947368421052,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-v3-chat-0324/evaluated/metrics_sg1_sg2.csv,-1,-1,-1,-1,-1,precision,5,0.3157894736842105,0.0,0.3157894736842105,0.3157894736842105,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-v3-chat-0324/evaluated/metrics_sg1_sg2.csv,-1,-1,-1,-1,1,precision,5,0.2272727272727272,0.0,0.2272727272727272,0.2272727272727272,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-v3-chat-0324/evaluated/metrics_sg1_sg2.csv,-1,-1,-1,1,-1,precision,5,0.2142857142857142,0.0,0.2142857142857142,0.2142857142857142,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-v3-chat-0324/evaluated/metrics_sg1_sg2.csv,-1,-1,-1,1,1,precision,5,0.25,0.0,0.25,0.25,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-v3-chat-0324/evaluated/metrics_sg1_sg2.csv,-1,-1,1,-1,-1,precision,5,0.1875,0.0,0.1875,0.1875,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-v3-chat-0324/evaluated/metrics_sg1_sg2.csv,-1,-1,1,-1,1,precision,5,0.3076923076923077,0.0,0.3076923076923077,0.3076923076923077,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-v3-chat-0324/evaluated/metrics_sg1_sg2.csv,-1,-1,1,1,-1,precision,5,0.25,0.0,0.25,0.25,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-v3-chat-0324/evaluated/metrics_sg1_sg2.csv,-1,-1,1,1,1,precision,5,0.4117647058823529,0.0,0.4117647058823529,0.4117647058823529,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-v3-chat-0324/evaluated/metrics_sg1_sg2.csv,-1,1,-1,-1,-1,precision,5,0.1176470588235294,0.0,0.1176470588235294,0.1176470588235294,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-v3-chat-0324/evaluated/metrics_sg1_sg2.csv,-1,1,-1,-1,1,precision,5,0.2,0.0,0.2,0.2,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-v3-chat-0324/evaluated/metrics_sg1_sg2.csv,-1,1,-1,1,-1,precision,5,0.2777777777777778,0.0,0.2777777777777778,0.2777777777777778,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-v3-chat-0324/evaluated/metrics_sg1_sg2.csv,-1,1,-1,1,1,precision,5,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-v3-chat-0324/evaluated/metrics_sg1_sg2.csv,-1,1,1,-1,-1,precision,5,0.15,0.0,0.15,0.15,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-v3-chat-0324/evaluated/metrics_sg1_sg2.csv,-1,1,1,-1,1,precision,5,0.2142857142857142,0.0,0.2142857142857142,0.2142857142857142,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-v3-chat-0324/evaluated/metrics_sg1_sg2.csv,-1,1,1,1,-1,precision,5,0.2307692307692307,0.0,0.2307692307692307,0.2307692307692307,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-v3-chat-0324/evaluated/metrics_sg1_sg2.csv,-1,1,1,1,1,precision,5,0.4285714285714285,0.0,0.4285714285714285,0.4285714285714285,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-v3-chat-0324/evaluated/metrics_sg1_sg2.csv,1,-1,-1,-1,-1,precision,5,0.2,0.0,0.2,0.2,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-v3-chat-0324/evaluated/metrics_sg1_sg2.csv,1,-1,-1,-1,1,precision,5,0.25,0.0,0.25,0.25,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-v3-chat-0324/evaluated/metrics_sg1_sg2.csv,1,-1,-1,1,-1,precision,5,0.2142857142857142,0.0,0.2142857142857142,0.2142857142857142,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-v3-chat-0324/evaluated/metrics_sg1_sg2.csv,1,-1,-1,1,1,precision,5,0.2352941176470588,0.0,0.2352941176470588,0.2352941176470588,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-v3-chat-0324/evaluated/metrics_sg1_sg2.csv,1,-1,1,-1,-1,precision,5,0.2142857142857142,0.0,0.2142857142857142,0.2142857142857142,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-v3-chat-0324/evaluated/metrics_sg1_sg2.csv,1,-1,1,-1,1,precision,5,0.1666666666666666,0.0,0.1666666666666666,0.1666666666666666,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-v3-chat-0324/evaluated/metrics_sg1_sg2.csv,1,-1,1,1,-1,precision,5,0.3571428571428571,0.0,0.3571428571428571,0.3571428571428571,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-v3-chat-0324/evaluated/metrics_sg1_sg2.csv,1,-1,1,1,1,precision,5,0.1363636363636363,0.0,0.1363636363636363,0.1363636363636363,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-v3-chat-0324/evaluated/metrics_sg1_sg2.csv,1,1,-1,-1,-1,precision,5,0.1666666666666666,0.0,0.1666666666666666,0.1666666666666666,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-v3-chat-0324/evaluated/metrics_sg1_sg2.csv,1,1,-1,-1,1,precision,5,0.1875,0.0,0.1875,0.1875,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-v3-chat-0324/evaluated/metrics_sg1_sg2.csv,1,1,-1,1,-1,precision,5,0.1875,0.0,0.1875,0.1875,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-v3-chat-0324/evaluated/metrics_sg1_sg2.csv,1,1,-1,1,1,precision,5,0.1428571428571428,0.0,0.1428571428571428,0.1428571428571428,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-v3-chat-0324/evaluated/metrics_sg1_sg2.csv,1,1,1,-1,-1,precision,5,0.1428571428571428,0.0,0.1428571428571428,0.1428571428571428,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-v3-chat-0324/evaluated/metrics_sg1_sg2.csv,1,1,1,-1,1,precision,5,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-v3-chat-0324/evaluated/metrics_sg1_sg2.csv,1,1,1,1,-1,precision,5,0.25,0.0,0.25,0.25,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-v3-chat-0324/evaluated/metrics_sg1_sg2.csv,1,1,1,1,1,precision,5,0.15,0.0,0.15,0.15,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-v3-chat-0324/evaluated/metrics_sg2_sg3.csv,-1,-1,-1,-1,-1,accuracy,5,0.8887043189368772,0.0,0.8887043189368771,0.8887043189368771,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-v3-chat-0324/evaluated/metrics_sg2_sg3.csv,-1,-1,-1,-1,1,accuracy,5,0.8903654485049832,0.0,0.8903654485049833,0.8903654485049833,0.0,0.0
